kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	null	messageFactory	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/webservices/client/WebServiceTemplateBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.webservices.client.WebServiceTemplateBuilder	WebServiceTemplateBuilder(org.springframework.boot.webservices.client.WebServiceTemplateCustomizer...)
METHOD	org.springframework.boot.web.server.Ssl	getKeyAlias()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getKeyAlias()
METHOD	org.springframework.boot.web.server.Ssl	getKeyStore()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getKeyStore()
METHOD	org.springframework.boot.web.server.Ssl	getKeyStorePassword()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getKeyStorePassword()
METHOD	org.springframework.boot.web.server.Ssl	getKeyStoreType()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getKeyStoreType()
METHOD	org.springframework.boot.web.server.Ssl	getKeyStoreProvider()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getKeyStoreProvider()
METHOD	org.springframework.boot.web.server.Ssl	getTrustStore()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getTrustStore()
METHOD	org.springframework.boot.web.server.Ssl	getTrustStorePassword()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getTrustStorePassword()
METHOD	org.springframework.boot.web.server.Ssl	getTrustStoreType()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getTrustStoreType()
METHOD	org.springframework.boot.web.server.Ssl	getTrustStoreProvider()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/server/Ssl.java	RETURN_NULLABLE	nullable	org.springframework.boot.web.server.Ssl	getTrustStoreProvider()
METHOD	org.springframework.boot.rsocket.netty.NettyRSocketServer	address()	null	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/netty/NettyRSocketServer.java	RETURN_NULLABLE	nullable	org.springframework.boot.rsocket.netty.NettyRSocketServer	address()
FIELD	org.springframework.boot.rsocket.netty.NettyRSocketServerFactory	null	ssl	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/rsocket/netty/NettyRSocketServerFactory.java	FIELD_NO_INIT	nullable	org.springframework.boot.rsocket.netty.NettyRSocketServerFactory	null
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	queueCapacity	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	corePoolSize	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	maxPoolSize	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
FIELD	org.springframework.boot.task.TaskExecutorBuilder	null	allowCoreThreadTimeOut	null	/tmp/projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/task/TaskExecutorBuilder.java	ASSIGN_FIELD_NULLABLE	nullable	org.springframework.boot.task.TaskExecutorBuilder	TaskExecutorBuilder()
